id,keep,otech,private,title
2095,t,f,t,"Diablo Canyon Power Plant Site Ecological Study, Quarterly Report No. 3, January 1 - March 31, 1974"
2096,t,f,t,"Diablo Canyon Power Plant Site Ecological Study, Quarterly Report No. 5, July 1 - Sept. 30, 1974"
2097,t,f,t,"Diablo Canyon Power Plant Site Ecological Study, Quarterly Report No. 6, October 1 - December 31, 1974"
2098,t,f,t,"Diablo Canyon Power Plant Site Ecological Study, Quarterly Report No. 7, January 1 - March 31, 1975"
2099,t,f,t,"Diablo Canyon Power Plant Site Ecological Study, Quarterly Report No. 9, July 1 - September 30, 1975"
2100,t,f,t,"Diablo Canyon Power Plant Site Ecological Study Report, January 1, 1979 - June 30, 1980"
2101,t,f,t,"Dungeness Crab Research Program, Report for the Period January1 - August 31, 1979"
2102,t,f,t,"Dungeness Crab Research Program, Report for the Year 1975"
2103,t,f,t,"Dungeness Crab Research Program, Report for the Year 1976"
2104,t,f,t,"Dungeness Crab Research Program, Report for the Year 1977"
2105,t,f,t,"Dungeness Crab Research Program, Report for the Year 1978."
2106,t,f,t,"Dungeness Crab Research Program, Report for the Year 1979"
2107,t,f,t,"Early Life-History Studies of Nearshore Rockfishes and Lingcod off Central California, 1987-1992"
2108,t,f,t,"Effects of Kelp Canopy Removal on Young-of-the-Year Rockfish Abundance, Using Two Census Methods"
2109,t,f,t,"Effort and Catch Estimates for Northern and Central California Marine Recreational Fisheries, 1981-1986"
2110,t,f,t,"Evaluation of Regulations Concerning the Fishery for California Halibut, Paralichthys californicus"
2111,t,f,t,"Fish and Bivalves at Bolsa Chica Marsh Re-establishment Project, Progress Report 1"
2112,t,f,t,"Fish and Bivalves at Bolsa Chica Marsh Re-establishment Project, Progress Report 2"
2113,t,f,t,"Fish and Bivalves at Bolsa Chica Marsh Re-establishment Project, Progress Report 4"
2114,t,f,t,Neoplasia in California Marine Fishes
2115,t,f,t,"Fish and Bivavles at Bolsa Chica Marsh Re-establishment Project, Progress Report 3"
2116,t,f,t,"Incidental Catch and Mortality of Striped Bass, Morone saxatilis, in the Commercial Bay Shrimp Trawl Fishery in the San Francisco Estuarine Complex"
2117,t,f,t,Length Frequencies of Marine Sport Species Taken in Southern California Waters from Privately-owned Boats:  July 1977 through June 1978
2118,t,f,t,"Marine Recreational Fisheries Statistics Survey for Northern and Central California, Quarterly Report No. 10, October to December, 1981"
2119,t,f,t,"Marine Recreational Fisheries Statistics Survey for Northern and Central California, Quarterly Report No. 11, January to March 1982"
2120,t,f,t,"Marine Recreational Fisheries Statistics Survey for Northern and Central California, Quarterly Report No. 12, April to June, 1982"
2121,t,f,t,"Marine Recreational Fisheries Statistics Survey for Northern and Central California, Quarterly Report No. 13, July to September, 1982"
2122,t,f,t,"Marine Recreational Fisheries Statistics Survey for Northern and Central California, Quarterly Report No. 14, October to December, 1982"
2123,t,f,t,"Marine Recreational Fisheries Statistics Survey for Northern and Central California, Quarterly Report No. 15, January to March, 1983"
2124,t,f,t,"Marine Recreational Fisheries Statistics Survey for Northern and Central California, Quarterly Report No. 16, April to June, 1983"
2125,t,f,t,"Marine Recreational Fisheries Statistics Survey for Northern and Central California, Quarterly Report No. 17, July to September 1983"
2126,t,f,t,"Marine Recreational Fisheries Statistics Survey for Northern and Central California, Quarterly Report No. 18, October to December 1983"
2127,t,f,t,"Marine Recreational Fisheries Statistics Survey for Northern and Central California, Quarterly Report No. 19, January to March, 1984"
2128,t,f,t,"Marine Recreational Fisheries Statistics Survey for Northern and Central California, Quarterly Report No. 1, July to September 1979"
2129,t,f,t,"Marine Recreational Fisheries Statistics Survey for Northern and Central California, Quarterly Report No. 20, April to June 1984"
2130,t,f,t,"Marine Recreational Fisheries Statistics Survey for Northern and Central California, Quarterly Report No. 21, July to September 1984"
2131,t,f,t,"Marine Recreational Fisheries Statistics Survey for Northern and Central California, Quarterly Report No. 22, October to December 1984"
2132,t,f,t,"Marine Recreational Fisheries Statistics Survey for Northern and Central California, Quarterly Report No. 23, January to March 1985"
2133,t,f,t,"Marine Recreational Fisheries Statistics Survey for Northern and Central California, Quarterly Report No. 24, April to June 1985"
2134,t,f,t,"Marine Recreational Fisheries Statistics Survey for Northern and Central California, Quarterly Report No. 25, July to September 1985"
2135,t,f,t,"Marine Recreational Fisheries Statistics Survey for Northern and Central California, Quarterly Report No. 26, October to December 1985"
2136,t,f,t,"Marine Recreational Fisheries Statistics Survey for Northern and Central California, Quarterly Report No. 27, January to March, 1986"
2137,t,f,t,"Marine Recreational Fisheries Statistics Survey for Northern and Central California, Quarterly Report No. 28, April to June, 1986"
2138,t,f,t,"Marine Recreational Fisheries Statistics Survey for Northern and Central California, Quarterly Report No. 29, July to September 1986"
2139,t,f,t,"Marine Recreational Fisheries Statistics Survey for Northern and Central California, Quarterly Report No. 2, October to December, 1979"
2140,t,f,t,"Marine Recreational Fisheries Statistics Survey for Northern and Central California, Quarterly Report No. 30, October to December, 1986"
2141,t,f,t,"Marine Recreational Fisheries Statistics Survey for Northern and Central California, Quarterly Report No. 3, January to March 1980"
2142,t,f,t,"Marine Recreational Fisheries Statistics Survey for Northern and Central California, Quarterly Report No. 4, April to June, 1980"
2143,t,f,t,"Marine Recreational Fisheries Statistics Survey for Northern and Central California, Quarterly Report No. 5, July to September, 1980"
2144,t,f,t,"Marine Recreational Fisheries Statistics Survey for Northern and Central California, Quarterly Report No. 6, October to December, 1980"
2145,t,f,t,"Marine Recreational Fisheries Statistics Survey for Northern and Central California, Quarterly Report No. 7, January to March, 1981"
2146,t,f,t,"Marine Recreational Fisheries Statistics Survey for Northern and Central California, Quarterly Report No. 8, April to June, 1981"
2147,t,f,t,"Marine Recreational Fisheries Statistics Survey for Northern and Central California, Quarterly Report No. 9, July to September 1981"
2148,t,f,t,"Medocino Power Plant Site Ecological Study, Final Report"
2149,t,f,t,"Mendocino Power Plant Site Ecological Study, Annual Report, July 1, 1971 to December 31, 1972"
2150,t,f,t,"Mendocino Power Plant Site Ecological Study, Quarterly Report No. 1, July 1 - September 30, 1971"
2151,t,f,t,"Mendocino Power Plant Site Ecological Study, Quarterly Report No. 2, October 1 - December 31, 1971"
2152,t,f,t,"Mendocino Power Plant Site Ecological Study, Quarterly Report No. 3, January 1 - March 31, 1972"
2153,t,f,t,"Mendocino Power Plant Site Ecological Study, Quarterly Report No. 4, April 1 - June 30, 1972"
2154,t,f,t,"Mendocino Power Plant Site Ecological Study, Quarterly Report No. 5, July 1 - September 30, 1972"
2155,t,f,t,"Ocean Shrimp Report, 1971 Season"
2156,t,f,t,"Ocean Shrimp Report, 1972 Season"
2157,t,f,t,"Ocean Shrimp Report, 1973 Season"
2158,t,f,t,"Ocean Shrimp Report, 1974 Season"
2159,t,f,t,"Ocean Shrimp Report, 1975 Season"
2160,t,f,t,"Ocean Shrimp Report, 1976 Season"
2161,t,f,t,"Ocean Shrimp Report, 1977 Season"
2162,t,f,t,"Ocean Shrimp Report, 1978 Season"
2163,t,f,t,"Ocean Shrimp Report, 1979 Season"
2164,t,f,t,"Ocean Shrimp Report, 1980 Season"
2165,t,f,t,"Onboard Sampling of the Rockfish and Lingcod Commercial Fishing Vessel Industry in Northern and Central California, 1992"
2166,t,f,t,"Onboard Sampling of the Rockfish and Lingcod Commercial Passenger Fishing Vessel Industry in Northern and Central California, January through December 1993"
2167,t,f,t,"Onboard Sampling of the Rockfish and Lingcod Commercial Passenger Fishing Vessel Industry in Northern and Central California, January through December 1994"
2168,t,f,t,"Onboard Sampling of the Rockfish and Lingcod Commercial Passenger Fishing Vessel Industry in Northern and Central California, January through December 1995"
2169,t,f,t,"Onboard Sampling of the Rockfish and Lingcod Commercial Passenger Fishing Vessel Industry in Northern and Central California, May 1987 to December 1991"
2170,t,f,t,"Pacific Herring, Clupea harengus pallasi, Experimental Roe-on-kelp Open Pound Fishery Studies in San Francisco Bay, December 1987 to February 1988"
2171,t,f,t,"Pacific Herring, Clupea harengus pallasi, Studies in San Francisco and Tomales Bays, April 1987 to March 1988"
2172,t,f,t,"Pacific Herring, Clupea harengus pallasi, Studies in San Francisco and Tomales Bays, April 1988 to March 1989"
2173,t,f,t,"Pacific Herring, Clupea harengus pallasi, Studies in San Francisco and Tomales Bays, April 1989 to March 1990"
2174,t,f,t,"Pacific Herring, Clupea harengus pallasi, Studies in San Francisco Bay and the Gulf of the Farallones, June 1984 to March 1985"
2175,t,f,t,"Pacific Herring, Clupea harengus pallasi, Studies in San Francisco Bay, April 1986 to March 1987"
2176,t,f,t,"Pacific Herring, Clupea harengus pallasi, studies in San Francisco Bay, Central and Northern California, and Washington, March 1985 to May 1986"
2177,t,f,t,"Pacific Herring, Clupea harengus pallasi, Studies in San Francisco Bay, Monterey Bay, and the Gulf of the Farallones, July 1982 to March 1983"
2178,t,f,t,"Pacific Herring, Clupea harengus pallasi, Studies in San Francisco Bay, Monterey Bay, and the Gulf of the Farallones, May 1983 to March 1984"
2179,t,f,t,"Pacific Herring, Clupea harengus pallassi, Studies in San Francisco Bay, December 1981 to March 1982"
2180,t,f,t,"Pacific Herring, Clupea pallasi, Spawning Population Assessment for San Francisco Bay, 1992-93"
2181,t,f,t,"Pacific Herring, Clupea pallasi, Studies and Fishery Management in Tomales Bay, 1992-93, with NOtes on Humboldt Bay and Crescent City Area Landings"
2182,t,f,t,"Pacific Herring, Clupea pallasi, Studies and Fishery Management in Tomales Bay, 1993-94, With Notes on Humboldt and Crescent City Area Landings"
2183,t,f,t,"Pacific Herring, Clupea pallasi, Studies in San Francisco Bay, April 1990 to March 1992"
2184,t,f,t,Preliminary Report on the Ability of Marine Recreational Fishermen to Identify the More Commonly Caught Sportfish
2185,t,f,t,"Progress Report of Research on White Seabass, Cynoscion nobilis"
2186,t,f,t,"Relative Abundance and Size Composition of Red Sea Urchin, Strongylocentrotus franciscanus, Populations along the Mendocino and Sonoma County Coasts, 1989"
2187,t,f,t,"Relative Abundance and Size Composition of Red Sea Urchin, Strongylocentrotus franciscanus, Populations along the Mendocino and Sonoma County Coasts, August 1988"
2188,t,f,t,"Relative Abundance and Size Composition of Red Sea Urchin, Strongylocentrotus franciscanus,Populations Along the Mendocino County Coast, 1991"
2189,t,f,t,"Results of Dover Sole Tagging in Waters off Northern California, 1969-1971"
2190,t,f,t,"Results of a Private Boat Angling Survey for Estimating Catch and Effort, Conducted at Oceanside, California, During May and June 1974"
2191,t,f,t,"Results of Jack Mackerel Tagging Study, 1971-1975"
2192,t,f,t,Results of Sampling Clammers in Elkhorn Slough during 1978 and 1979
2193,t,f,t,"Results of s Study to Detect Spawning Marks in Otoliths of Northern Anchovy, Engraulis mordax"
2194,t,f,t,Results of the 1976 Southern California Pismo Clam Census
2195,t,f,t,Results of the 1977 Southern California Pismo Clam Survey
2196,t,f,t,Results of the Jack Mackerel Subpopulation Discrimination Feasibility Study
2197,t,f,t,"California Sea Lion Interactions with Commercial Passenger Fishing Vessel Fisheries:  A Review of Log Book Data from 1994, 1995, and 1996."
2198,t,f,t,"Sea Otter, Enhydra lutris,Containment Management:  Field Studies and Feasibility Assessment"
2199,t,f,t,"Sea Otter, Enhydra lutris, Mortalities in California, 1968 through 1993"
2200,t,f,t,Selectivity of Gillnets in the California Pacific Herring Roe Fishery
2201,t,f,t,"California Shellfish Importation and Planting Report, 1971-1972 Season"
2202,t,f,t,"California Shellfish Importation and Planting Report, 1972-1973 Season"
2203,t,f,t,"California Shellfish Importation and Planting Report, 1973-1974 Season"
2204,t,f,t,"California Shellfish Importation and Planting Report, 1974-1975 Season"
2205,t,f,t,"California Shellfish Importation and Planting Report, 1975-1976 Season"
2206,t,f,t,Southern California Anchovy Reduction Fishery Sampling Plan Review
2207,t,f,t,Southern California Commercial Passenger Fishing Vessel Sampling Study Quarterly Report No. 13
2208,t,f,t,"Southern California Commercial Passenger Fishing Vessel Sampling Study, Quarterly Report No. 14, Oct. 1 -  Dec. 31 1978"
2209,t,f,t,Southern California Fisheries Monitoring Summary for 1995 and 1996
2210,t,f,t,"Southern California Independent Sportfishing Survey, Annual Report, July 1, 1975 - June 30, 1976"
2211,t,f,t,Southern California Independent Sport Fishing Survey Annual Report No. 2
2212,t,f,t,Southern California Independent Sport Fishing Survey Annual Report No. 3
2213,t,f,t,"Southern California Independent Sport Fishing Survey Quarterly Report for April-June, 1976"
2214,t,f,t,"Southern California Independent Sport Fishing Survey Quarterly Report for January-March, 1976"
2215,t,f,t,"Southern California Independent Sport Fishing Survey Quarterly Report for July-September, 1975"
2216,t,f,t,"Southern California Independent Sport Fishing Survey Quarterly Report for October-December, 1975"
2217,t,f,t,"Southern California Independent Sport Fishing Survey, Quarterly Report No. 10"
2218,t,f,t,"Southern California Independent Sport Fishing Survey, Quarterly Report No. 11"
2219,t,f,t,"Southern California Independent Sport Fishing Survey, Quarterly Report No. 12"
2220,t,f,t,"Southern California Independent Sportfishing Survey, Quarterly Report No. 5"
2221,t,f,t,"Southern California Independent Sportfishing Survey, Quarterly Report No. 6"
2222,t,f,t,"Southern California Independent Sport Fishing Survey, Quarterly Report No. 7"
2223,t,f,t,"Southern California Independent Sport Fishing Survey, Quarterly Report No. 8"
2224,t,f,t,Southern California Independent Sport Fishing Survey Quarterly Report No. 9
2225,t,f,t,Southern California Marine Sport Fishing from Privately-owned Boats:  Catch and Effort for April-June 1981
2226,t,f,t,Southern California Marine Sport Fishing from Privately Owned Boats:  Catch and Effort for April-June 1982
2227,t,f,t,Southern California Marine Sport Fishing from Privately-owned Boats; Catch and Effort for January-March 1981
2228,t,f,t,Southern California Marine Sport Fishing from Privately Owned Boats:  Catch and Effort for January-March 1982
2229,t,f,t,Southern California Marine Sport Fishing from Privately Owned Boats:  Catch and Effort for January-March 1983
2230,t,f,t,Southern California Marine Sport Fishing from Privately-owned Boats:  Catch and Effort for July-September 1981
2231,t,f,t,Southern California Marine Sport Fishing from Privately Owned Boats:  Catch and Effort for July-September 1982
2232,t,f,t,Southern California Marine Sport Fishing from Privately Owned Boats:  Catch and Effort for October-December 1982
2233,t,f,t,Southern California Marine Sport Fishing from Privately-owned Boats:  Catch and Effot for October-December 1981
2234,t,f,t,"Southern California Marine Sport Fishing:  Private Boat Anglers Catch and Effort in Los Angeles County, October-December, 1980"
2235,t,f,t,"Southern California Marine Sport Fishing:  Private-Boat Catch and Effort, 1975-1976"
2236,t,f,t,Southern California Marine Sport Fishing:  Private-Boat Catch and Effort during 1981
2237,t,f,t,Southern California Partyboat Angler Survey
2238,t,f,t,"Southern California Partyboat Sampling Study, Quarterly Report No. 1"
2239,t,f,t,"Southern California Partyboat Sampling Study, Quarterly Report No. 10"
2240,t,f,t,"Southern California Partyboat Sampling Study, Quarterly Report No. 11"
2241,t,f,t,"Southern California Partyboat Sampling Study, Quarterly Report No. 12"
2242,t,f,t,"Southern California Partyboat Sampling Study, Quarterly Report No. 2"
2243,t,f,t,"Southern California Partyboat Sampling Study, Quarterly Report No. 3"
2244,t,f,t,"Southern California Partyboat Sampling Study, Quarterly Report No. 4"
2245,t,f,t,"Southern California Partyboat Sampling Study, Quarterly Report No. 5"
2246,t,f,t,"Southern California Partyboat Sampling Study, Quarterly Report No. 6"
2247,t,f,t,"Southern California Partyboat Sampling Study, Quarterly Report No. 7"
2248,t,f,t,"Southern California Partyboat Sampling Study, Quarterly Report No. 8"
